machine,id_job0,id_job1,time
0,0,2,5
0,0,4,5
0,0,7,5
0,0,8,30
0,0,9,5
0,0,10,10
0,0,11,5
0,0,12,5
0,0,13,5
0,0,14,5
0,0,15,5
0,0,18,10
0,1,2,10
0,1,4,5
0,1,7,5
0,1,9,10
0,1,10,30
0,1,12,5
0,1,16,5
0,1,18,5
0,2,1,5
0,2,4,5
0,2,7,10
0,2,9,5
0,2,10,10
0,2,12,5
0,2,14,10
0,2,15,5
0,2,16,10
0,2,18,10
0,3,0,10
0,3,1,10
0,3,3,10
0,3,7,5
0,3,9,10
0,3,12,5
0,3,13,5
0,3,14,10
0,4,0,5
0,4,2,10
0,4,4,10
0,4,5,5
0,4,7,5
0,4,8,5
0,4,10,10
0,4,13,10
0,4,15,5
0,4,16,10
0,4,18,5
0,5,0,10
0,5,1,5
0,5,7,30
0,5,10,5
0,5,15,10
0,5,17,5
0,7,0,5
0,7,1,5
0,7,2,5
0,7,4,5
0,7,11,10
0,7,14,10
0,7,15,10
0,7,16,5
0,8,0,5
0,8,1,30
0,8,5,10
0,8,7,5
0,8,10,10
0,8,13,5
0,8,14,5
0,8,15,5
0,8,16,5
0,8,17,5
0,8,18,10
0,9,0,30
0,9,5,5
0,9,7,10
0,9,8,5
0,9,9,5
0,9,10,10
0,9,12,30
0,9,16,5
0,9,17,5
0,9,18,30
0,10,0,10
0,10,3,10
0,10,5,30
0,10,9,10
0,10,10,10
0,10,12,5
0,10,16,5
0,10,17,10
0,11,1,5
0,11,2,10
0,11,3,30
0,11,4,5
0,11,5,5
0,11,7,5
0,11,9,10
0,11,10,30
0,11,14,5
0,11,15,30
0,11,16,5
0,11,18,5
0,12,2,5
0,12,3,5
0,12,4,5
0,12,8,5
0,12,10,5
0,12,11,5
0,12,14,10
0,12,18,5
0,13,0,5
0,13,1,10
0,13,4,5
0,13,7,10
0,13,15,5
0,13,16,10
0,13,18,5
0,14,0,5
0,14,3,10
0,14,4,5
0,14,5,5
0,14,8,10
0,14,9,5
0,14,11,10
0,14,12,5
0,14,13,10
0,14,14,10
0,14,17,30
0,15,1,5
0,15,2,5
0,15,5,30
0,15,10,30
0,15,13,10
0,15,14,5
0,15,16,5
0,16,0,5
0,16,1,5
0,16,2,5
0,16,3,5
0,16,9,10
0,16,12,5
0,16,16,5
