machine,id_job0,id_job1,time
0,1,2,5
0,1,3,5
0,1,4,5
0,2,1,5
0,2,3,30
0,3,1,5
0,3,3,5
0,3,4,5
0,4,1,10
0,4,3,5
0,4,4,5
1,1,1,5
1,1,2,10
1,2,1,5
1,3,2,5
2,0,0,5
2,0,3,10
2,0,4,10
2,1,1,10
2,1,2,5
2,1,3,5
2,1,4,5
2,2,0,10
2,2,1,5
2,2,2,10
2,2,3,5
2,3,2,5
2,3,3,5
2,4,2,5
2,4,3,5
2,4,4,5
3,0,0,5
3,0,2,10
3,0,3,10
3,2,2,5
3,2,4,30
3,3,2,5
3,3,4,10
3,4,0,5
3,4,2,5
3,4,4,5
4,0,2,5
4,0,3,5
4,1,0,10
4,1,3,10
4,1,4,30
4,2,0,5
4,2,2,5
4,2,3,5
4,2,4,5
4,3,1,10
4,3,2,30
4,3,4,10
4,4,0,10
4,4,2,5
4,4,4,5
5,0,0,10
5,0,2,5
5,0,4,5
5,1,1,10
5,1,2,30
5,1,4,10
5,2,0,5
5,2,2,5
5,2,3,5
5,2,4,5
5,3,0,10
5,3,2,5
5,4,0,5
6,0,3,5
6,1,2,5
6,2,0,5
6,2,1,5
6,2,2,10
6,2,3,10
6,3,1,30
6,3,3,10
7,0,3,5
7,1,3,5
7,1,4,5
7,2,4,5
7,3,2,10
7,3,3,10
7,3,4,10
7,4,0,5
7,4,4,5
8,0,0,5
8,0,2,10
8,1,0,30
8,1,1,5
8,1,4,5
8,2,1,5
8,3,0,5
8,3,3,10
8,4,1,5
8,4,3,10
8,4,4,30
9,0,1,5
9,1,0,10
9,1,3,5
9,3,0,5
9,3,3,5
