machine,id_job0,id_job1,time
0,0,3,5
0,0,4,10
0,0,5,5
0,0,7,10
0,0,8,5
0,0,14,10
0,0,15,5
0,0,17,5
0,0,18,30
0,0,19,5
0,2,3,10
0,2,4,5
0,2,6,10
0,2,7,5
0,2,9,10
0,2,12,30
0,2,14,10
0,2,15,5
0,2,16,10
0,2,17,10
0,2,18,5
0,3,4,5
0,3,5,10
0,3,6,10
0,3,8,30
0,3,15,10
0,3,17,5
0,3,19,10
0,4,0,10
0,4,2,10
0,4,5,5
0,4,8,10
0,4,9,5
0,4,15,10
0,4,16,30
0,4,17,5
0,5,0,5
0,5,5,10
0,5,6,10
0,5,9,10
0,5,10,10
0,5,12,10
0,6,5,10
0,6,6,5
0,6,8,5
0,6,9,10
0,6,12,5
0,6,17,5
0,6,19,5
0,7,0,5
0,7,2,5
0,7,3,10
0,7,5,10
0,7,8,10
0,7,10,5
0,7,12,5
0,7,17,5
0,8,3,5
0,8,4,5
0,8,7,5
0,8,8,5
0,8,9,5
0,8,10,5
0,8,15,5
0,8,17,5
0,8,19,5
0,9,2,10
0,9,3,5
0,9,5,5
0,9,6,5
0,9,7,10
0,9,10,5
0,9,17,10
0,9,18,10
0,9,19,10
0,10,0,5
0,10,6,5
0,10,8,30
0,10,9,10
0,10,15,5
0,10,17,30
0,10,18,30
0,10,19,5
0,12,0,5
0,12,2,10
0,12,3,5
0,12,4,10
0,12,8,30
0,12,9,30
0,12,12,5
0,12,14,10
0,12,18,30
0,14,0,5
0,14,3,5
0,14,4,30
0,14,7,5
0,14,9,5
0,14,15,5
0,14,17,10
0,14,18,5
0,14,19,10
0,15,0,5
0,15,2,5
0,15,4,5
0,15,6,5
0,15,12,30
0,15,15,5
0,15,16,10
0,15,18,5
0,16,2,5
0,16,3,5
0,16,5,5
0,16,6,30
0,16,7,5
0,16,12,5
0,16,16,5
0,16,17,5
0,16,18,10
0,17,0,10
0,17,2,5
0,17,3,10
0,17,9,5
0,17,10,10
0,17,12,30
0,17,14,5
0,17,15,5
0,17,16,5
0,17,18,5
0,18,3,10
0,18,4,10
0,18,5,30
0,18,8,5
0,18,12,5
0,18,15,5
0,18,17,5
0,18,18,5
0,19,2,10
0,19,3,5
0,19,4,10
0,19,7,5
