machine,id_job0,id_job1,time
0,0,0,5
0,0,1,5
0,0,2,10
0,0,4,5
0,0,5,5
0,0,6,30
0,0,8,10
0,0,9,10
0,0,14,10
0,0,16,5
0,0,17,5
0,0,18,5
0,1,0,5
0,1,4,5
0,1,5,5
0,1,6,30
0,1,8,5
0,1,9,10
0,1,10,5
0,1,12,5
0,1,13,5
0,1,15,5
0,2,3,5
0,2,4,10
0,2,7,30
0,2,8,10
0,2,10,5
0,2,13,5
0,2,14,10
0,2,17,5
0,3,0,10
0,3,1,5
0,3,3,5
0,3,4,5
0,3,6,5
0,3,8,5
0,3,9,10
0,3,10,30
0,3,11,30
0,3,12,10
0,3,13,5
0,3,14,5
0,3,18,10
0,4,3,5
0,4,4,10
0,4,5,5
0,4,9,5
0,4,10,5
0,4,12,5
0,5,6,10
0,5,7,5
0,5,8,5
0,5,9,5
0,5,11,5
0,5,16,5
0,5,17,5
0,5,18,10
0,6,3,5
0,6,5,10
0,6,9,5
0,6,10,10
0,6,13,5
0,6,15,5
0,7,1,5
0,7,5,5
0,7,7,10
0,7,8,5
0,7,10,5
0,7,11,10
0,7,13,5
0,7,15,30
0,7,17,5
0,7,18,30
0,8,0,30
0,8,1,10
0,8,2,10
0,8,4,5
0,8,5,5
0,8,6,10
0,8,8,10
0,8,10,5
0,8,16,5
0,8,17,10
0,9,0,5
0,9,2,10
0,9,5,5
0,9,6,10
0,9,7,5
0,9,8,30
0,9,9,10
0,9,10,5
0,9,11,5
0,9,12,5
0,9,15,5
0,9,16,10
0,9,17,10
0,9,18,5
0,10,2,5
0,10,4,10
0,10,8,5
0,10,10,5
0,10,11,10
0,10,12,5
0,11,1,5
0,11,3,5
0,11,5,10
0,11,7,10
0,11,10,5
0,11,11,10
0,11,12,10
0,11,14,10
0,11,15,5
0,11,16,5
0,11,18,5
0,12,0,5
0,12,2,30
0,12,7,5
0,12,9,10
0,12,10,30
0,12,11,10
0,12,12,5
0,12,14,5
0,12,16,10
0,12,17,5
0,13,0,10
0,13,2,5
0,13,3,5
0,13,4,30
0,13,5,5
0,13,6,5
0,13,7,5
0,13,8,5
0,13,10,5
0,13,11,5
0,13,12,10
0,13,13,10
0,13,15,5
0,13,16,5
0,13,18,5
0,14,0,10
0,14,1,10
0,14,2,10
0,14,3,5
0,14,6,10
0,14,9,5
0,14,11,10
0,14,12,5
0,14,16,5
0,15,1,10
0,15,4,30
0,15,7,5
0,15,10,5
0,15,11,5
0,15,12,5
0,15,13,5
0,15,15,10
0,15,16,5
0,15,18,10
0,16,4,10
0,16,6,5
0,16,8,10
0,16,10,5
0,16,11,5
0,16,12,10
0,16,15,5
0,16,16,5
0,17,0,10
0,17,1,10
0,17,2,10
0,17,3,5
0,17,9,5
0,17,11,10
0,17,12,5
0,18,2,10
0,18,3,5
0,18,4,5
0,18,5,5
0,18,6,5
0,18,7,10
0,18,8,10
0,18,9,5
0,18,10,10
0,18,11,30
0,18,12,5
0,18,13,5
0,18,14,5
0,18,16,10
1,1,2,5
1,1,4,5
1,1,5,10
1,1,10,30
1,1,11,10
1,1,13,5
1,1,17,5
1,1,18,10
1,2,4,5
1,2,7,10
1,2,8,5
1,2,13,5
1,2,15,5
1,2,17,5
1,2,19,30
1,4,1,5
1,4,7,10
1,4,8,5
1,4,9,5
1,4,10,5
1,4,12,5
1,4,13,5
1,4,14,10
1,4,15,5
1,4,18,5
1,5,1,10
1,5,2,30
1,5,4,30
1,5,6,10
1,5,12,5
1,5,13,5
1,5,15,10
1,6,1,30
1,6,2,5
1,6,4,30
1,6,7,10
1,6,9,5
1,6,13,5
1,6,14,5
1,6,19,5
1,7,1,5
1,7,5,10
1,7,6,10
1,7,8,5
1,7,10,5
1,7,12,5
1,7,13,30
1,7,14,5
1,7,17,5
1,7,19,5
1,8,1,5
1,8,6,10
1,8,11,5
1,8,12,30
1,8,15,10
1,8,17,5
1,8,19,5
1,9,1,30
1,9,7,5
1,9,8,30
1,9,11,5
1,9,13,5
1,9,17,5
1,9,18,30
1,9,19,10
1,10,1,10
1,10,2,5
1,10,5,5
1,10,6,10
1,10,9,30
1,10,11,30
1,10,13,5
1,10,14,10
1,10,18,10
1,10,19,5
1,11,2,30
1,11,6,5
1,11,7,5
1,11,8,5
1,11,12,30
1,11,13,30
1,11,14,5
1,11,15,5
1,11,17,5
1,11,18,30
1,12,7,10
1,12,9,5
1,12,10,5
1,12,11,10
1,12,14,5
1,12,17,5
1,13,4,10
1,13,5,5
1,13,17,10
1,13,19,5
1,14,1,30
1,14,2,10
1,14,9,5
1,14,10,30
1,14,11,5
1,14,12,5
1,14,13,10
1,14,15,5
1,14,17,5
1,14,18,5
1,15,2,10
1,15,5,5
1,15,6,10
1,15,7,5
1,15,8,5
1,15,10,10
1,15,12,10
1,15,15,10
1,15,17,30
1,15,18,5
1,17,5,30
1,17,6,5
1,17,11,5
1,17,12,10
1,17,13,10
1,17,15,10
1,17,17,5
1,18,5,5
1,18,7,5
1,18,10,5
1,18,15,5
1,18,17,10
1,18,18,10
1,19,4,10
1,19,5,10
1,19,7,5
1,19,10,10
1,19,13,5
1,19,14,10
1,19,15,5
1,19,17,5
1,19,18,10
1,19,19,10
2,1,2,5
2,1,4,5
2,1,5,5
2,1,7,5
2,1,11,5
2,1,13,5
2,1,14,5
2,1,18,5
2,2,1,5
2,2,2,10
2,2,3,5
2,2,9,10
2,2,12,5
2,2,16,5
2,3,1,5
2,3,3,10
2,3,4,30
2,3,5,5
2,3,6,10
2,3,7,5
2,3,8,10
2,3,13,5
2,3,17,5
2,4,2,5
2,4,3,5
2,4,5,5
2,4,6,10
2,4,8,5
2,4,11,5
2,4,14,5
2,4,16,10
2,4,18,5
2,4,19,5
2,5,1,5
2,5,2,5
2,5,3,10
2,5,4,10
2,5,6,10
2,5,10,5
2,5,11,5
2,5,12,5
2,5,17,10
2,5,18,30
2,5,19,5
2,6,3,5
2,6,5,10
2,6,7,10
2,6,8,10
2,6,10,5
2,6,11,10
2,6,13,5
2,6,16,5
2,6,17,10
2,6,18,5
2,7,1,5
2,7,3,5
2,7,8,10
2,7,9,10
2,7,12,5
2,7,13,10
2,7,19,10
2,8,4,5
2,8,6,10
2,8,7,10
2,8,8,10
2,8,10,10
2,8,11,5
2,8,13,30
2,8,14,5
2,8,17,5
2,8,18,5
2,8,19,5
2,9,7,10
2,9,8,5
2,9,9,10
2,9,12,5
2,9,13,10
2,9,17,30
2,9,18,5
2,10,1,5
2,10,2,5
2,10,3,5
2,10,5,5
2,10,7,10
2,10,8,5
2,10,9,10
2,10,10,5
2,11,1,10
2,11,5,5
2,11,6,5
2,11,7,5
2,11,8,5
2,11,9,10
2,11,13,5
2,11,14,5
2,11,17,30
2,11,18,10
2,11,19,10
2,12,2,30
2,12,3,5
2,12,4,5
2,12,5,5
2,12,9,10
2,12,11,30
2,12,14,5
2,12,16,5
2,12,17,5
2,12,18,10
2,12,19,30
2,13,1,5
2,13,3,5
2,13,9,10
2,13,10,5
2,13,11,5
2,13,12,5
2,13,14,10
2,13,17,30
2,13,19,10
2,14,2,5
2,14,4,30
2,14,7,5
2,14,8,30
2,14,9,5
2,14,12,5
2,14,14,5
2,14,18,10
2,16,1,5
2,16,2,5
2,16,3,10
2,16,4,5
2,16,6,5
2,16,7,5
2,16,9,30
2,16,12,5
2,16,16,5
2,17,3,10
2,17,4,10
2,17,6,10
2,17,11,10
2,17,12,10
2,17,13,10
2,17,14,5
2,17,16,30
2,17,17,5
2,17,18,10
2,18,2,5
2,18,4,10
2,18,5,10
2,18,8,5
2,18,11,5
2,18,16,10
2,18,17,5
2,18,18,5
2,18,19,10
2,19,4,10
2,19,8,5
2,19,9,5
2,19,11,10
2,19,14,5
2,19,16,30
2,19,17,5
2,19,19,5
3,0,0,5
3,0,6,5
3,0,8,5
3,0,9,5
3,0,16,10
3,0,17,10
3,0,19,5
3,1,8,5
3,1,9,10
3,1,10,5
3,1,11,10
3,1,14,10
3,1,18,5
3,1,19,10
3,2,1,5
3,2,2,5
3,2,5,5
3,2,6,5
3,2,9,10
3,2,11,5
3,2,14,5
3,2,16,30
3,3,0,10
3,3,1,5
3,3,2,5
3,3,4,5
3,3,8,5
3,3,11,5
3,3,12,5
3,3,17,5
3,4,0,5
3,4,1,10
3,4,3,10
3,4,4,5
3,4,8,10
3,4,9,5
3,4,10,5
3,4,11,10
3,4,14,10
3,4,18,5
3,4,19,5
3,5,0,10
3,5,3,30
3,5,5,10
3,5,8,5
3,5,14,5
3,5,16,10
3,5,18,5
3,5,19,5
3,6,1,5
3,6,4,10
3,6,5,30
3,6,6,30
3,6,8,10
3,6,9,5
3,6,11,5
3,6,12,10
3,6,18,5
3,6,19,5
3,8,0,5
3,8,3,5
3,8,4,5
3,8,10,5
3,8,12,30
3,8,14,5
3,8,17,5
3,9,1,5
3,9,2,5
3,9,5,10
3,9,8,10
3,9,9,5
3,9,11,5
3,9,17,5
3,10,1,5
3,10,2,30
3,10,6,10
3,10,14,5
3,10,17,10
3,10,18,5
3,10,19,10
3,11,3,10
3,11,4,5
3,11,6,5
3,11,8,5
3,11,12,10
3,11,14,10
3,11,16,10
3,11,18,5
3,12,2,5
3,12,5,5
3,12,6,10
3,12,8,5
3,12,9,5
3,12,10,5
3,12,11,10
3,12,12,5
3,12,16,5
3,12,17,30
3,12,19,5
3,14,1,5
3,14,2,5
3,14,3,5
3,14,4,30
3,14,8,10
3,14,9,5
3,14,17,5
3,16,0,10
3,16,1,30
3,16,2,5
3,16,6,5
3,16,9,5
3,16,10,5
3,16,11,5
3,16,12,30
3,16,16,5
3,16,17,5
3,16,19,5
3,17,3,5
3,17,4,10
3,17,5,30
3,17,6,10
3,17,10,5
3,17,11,30
3,17,14,5
3,17,17,5
3,17,18,5
3,18,6,5
3,18,9,10
3,18,16,5
3,18,18,30
3,19,1,5
3,19,2,10
3,19,8,30
3,19,9,30
3,19,11,5
3,19,12,5
4,0,0,5
4,0,1,10
4,0,2,5
4,0,6,10
4,0,12,30
4,0,15,10
4,0,16,10
4,0,17,10
4,0,19,5
4,1,0,10
4,1,1,5
4,1,2,5
4,1,4,5
4,1,5,10
4,1,6,5
4,1,7,5
4,1,8,5
4,1,10,5
4,1,11,5
4,1,15,5
4,1,16,5
4,1,17,5
4,1,18,5
4,2,3,5
4,2,4,30
4,2,7,5
4,2,8,5
4,2,18,10
4,3,0,5
4,3,1,5
4,3,2,5
4,3,3,5
4,3,5,5
4,3,11,5
4,3,14,5
4,3,16,5
4,3,19,10
4,4,1,5
4,4,2,10
4,4,5,5
4,4,7,5
4,4,9,5
4,4,10,5
4,4,11,5
4,4,13,5
4,4,17,5
4,5,1,5
4,5,2,5
4,5,4,5
4,5,5,5
4,5,6,30
4,5,9,5
4,5,11,30
4,5,12,10
4,5,15,5
4,5,16,10
4,5,17,10
4,5,18,10
4,6,1,5
4,6,2,5
4,6,4,5
4,6,6,10
4,6,7,5
4,6,11,5
4,6,13,10
4,6,15,5
4,6,18,5
4,6,19,10
4,7,1,10
4,7,7,5
4,7,8,5
4,7,9,10
4,7,12,10
4,7,13,5
4,7,14,5
4,7,17,5
4,8,0,5
4,8,1,5
4,8,3,10
4,8,6,10
4,8,8,5
4,8,11,10
4,8,12,10
4,8,14,5
4,8,16,5
4,8,18,10
4,9,1,5
4,9,2,5
4,9,4,10
4,9,6,10
4,9,7,5
4,9,8,5
4,9,9,5
4,9,17,5
4,9,19,5
4,10,0,5
4,10,2,5
4,10,6,5
4,10,7,10
4,10,9,5
4,10,11,5
4,10,15,5
4,10,17,5
4,10,18,10
4,10,19,5
4,11,2,5
4,11,4,10
4,11,5,5
4,11,7,10
4,11,8,10
4,11,12,5
4,11,15,5
4,11,16,5
4,11,18,5
4,12,1,5
4,12,3,5
4,12,5,5
4,12,12,30
4,12,15,5
4,12,16,5
4,12,18,5
4,13,0,5
4,13,1,5
4,13,6,10
4,13,8,5
4,13,10,10
4,13,13,5
4,13,14,5
4,13,15,5
4,14,1,5
4,14,2,10
4,14,4,5
4,14,7,5
4,14,8,10
4,14,11,5
4,14,12,10
4,14,13,5
4,14,16,5
4,14,18,30
4,14,19,10
4,15,0,10
4,15,2,5
4,15,3,5
4,15,6,5
4,15,9,10
4,15,11,5
4,15,14,10
4,15,15,10
4,15,16,5
4,15,18,5
4,16,1,5
4,16,4,5
4,16,6,5
4,16,7,5
4,16,11,10
4,16,12,10
4,16,13,5
4,16,15,5
4,16,19,5
4,17,1,5
4,17,2,10
4,17,5,5
4,17,10,5
4,17,12,5
4,17,13,5
4,17,14,10
4,17,15,10
4,17,18,10
4,17,19,10
4,18,0,10
4,18,1,10
4,18,2,30
4,18,4,5
4,18,6,10
4,18,8,10
4,18,10,5
4,18,11,10
4,18,14,10
4,18,16,30
4,18,17,5
4,19,0,10
4,19,1,5
4,19,3,5
4,19,4,5
4,19,5,5
4,19,9,5
4,19,13,5
4,19,15,10
4,19,17,5
5,0,0,5
5,0,1,5
5,0,4,10
5,0,8,10
5,0,9,5
5,0,12,5
5,0,14,5
5,0,15,5
5,0,19,10
5,1,1,5
5,1,3,5
5,1,4,10
5,1,6,5
5,1,8,5
5,1,10,10
5,1,12,10
5,1,13,5
5,1,17,5
5,1,19,10
5,2,0,10
5,2,1,30
5,2,3,5
5,2,4,5
5,2,6,30
5,2,9,5
5,2,12,30
5,2,14,5
5,2,19,10
5,3,0,10
5,3,2,5
5,3,4,30
5,3,6,5
5,3,8,5
5,3,9,5
5,3,11,10
5,3,13,5
5,3,16,5
5,3,17,5
5,3,18,10
5,3,19,5
5,4,1,5
5,4,4,30
5,4,6,5
5,4,10,5
5,4,11,5
5,4,15,10
5,4,18,30
5,4,19,10
5,5,0,5
5,5,1,5
5,5,2,5
5,5,4,10
5,5,8,10
5,5,10,30
5,5,11,5
5,5,12,5
5,5,14,10
5,5,19,5
