machine,id_job0,id_job1,time
0,0,3,10
0,1,0,5
0,1,1,10
0,2,0,5
0,2,2,5
0,2,3,5
0,2,4,10
0,3,0,5
0,3,1,30
0,3,4,30
0,4,1,10
0,4,2,30
1,0,1,5
1,0,3,10
1,0,4,5
1,1,0,10
1,1,1,5
1,1,2,5
1,1,4,5
1,2,0,10
1,2,1,10
1,3,0,5
1,3,1,5
1,3,2,5
1,3,4,5
1,4,1,30
1,4,2,10
1,4,3,5
1,4,4,10
2,0,0,30
2,0,4,5
2,2,0,5
2,2,3,10
2,3,2,5
2,3,4,30
2,4,2,5
2,4,4,5
3,0,2,30
3,0,4,5
3,1,0,5
3,1,1,5
3,1,2,10
3,1,4,5
3,2,0,5
3,2,1,5
3,2,4,30
3,4,0,5
4,2,0,5
4,2,3,10
4,3,0,5
4,3,2,5
4,3,3,5
4,3,4,5
4,4,3,5
4,4,4,5
5,1,1,5
5,1,2,5
5,1,3,30
5,2,1,30
5,2,3,10
5,4,1,5
5,4,2,30
5,4,3,5
5,4,4,10
6,0,0,5
6,0,1,5
6,1,0,5
6,1,3,5
6,3,0,5
6,3,1,5
6,3,3,5
7,0,4,5
7,1,3,10
7,2,0,5
7,2,2,5
7,3,0,10
7,3,2,5
7,3,4,30
7,4,2,5
8,0,0,10
8,0,1,5
8,0,2,10
8,0,4,10
8,1,0,5
8,1,1,10
8,1,4,30
8,2,0,5
8,2,2,5
8,4,2,10
9,0,0,5
9,0,1,5
9,0,2,30
9,0,3,5
9,0,4,10
9,1,1,10
9,1,4,5
9,2,0,5
9,2,1,5
9,2,3,5
9,2,4,10
9,3,0,10
9,3,1,30
9,3,3,30
9,3,4,10
9,4,2,10
9,4,3,5
9,4,4,10
