machine,id_job0,id_job1,time
0,0,7,30
0,0,10,5
0,0,12,5
0,0,14,10
0,0,15,10
0,0,16,5
0,0,17,10
0,0,18,5
0,0,19,10
0,2,0,5
0,2,5,5
0,2,7,5
0,2,13,10
0,2,15,5
0,2,17,5
0,3,0,10
0,3,5,10
0,3,7,5
0,3,9,5
0,3,14,5
0,3,15,5
0,3,16,10
0,3,17,5
0,5,5,5
0,5,6,10
0,5,9,5
0,5,10,5
0,5,19,5
0,6,5,10
0,6,8,10
0,6,9,10
0,6,10,30
0,6,14,5
0,6,15,5
0,6,16,10
0,6,18,30
0,6,19,5
0,7,0,5
0,7,2,30
0,7,7,5
0,7,8,10
0,7,9,5
0,7,11,10
0,7,13,30
0,7,14,10
0,7,15,5
0,7,16,30
0,7,18,5
0,7,19,5
0,8,0,10
0,8,2,10
0,8,5,5
0,8,8,10
0,8,9,10
0,8,14,5
0,8,16,5
0,8,17,5
0,8,18,5
0,9,0,5
0,9,2,10
0,9,5,10
0,9,6,5
0,9,7,10
0,9,8,10
0,9,9,10
0,9,10,5
0,9,11,10
0,9,12,5
0,10,0,10
0,10,2,10
0,10,3,10
0,10,7,5
0,10,8,5
0,10,9,5
0,10,14,10
0,10,15,10
0,10,16,5
0,10,18,5
0,11,0,5
0,11,2,5
0,11,3,5
0,11,5,10
0,11,6,5
0,11,9,5
0,11,10,5
0,11,11,5
0,11,12,5
0,11,13,10
0,11,14,10
0,11,15,10
0,11,19,5
0,12,2,10
0,12,8,30
0,12,11,5
0,12,13,5
0,12,16,5
0,12,17,10
0,12,18,5
0,13,2,30
0,13,3,5
0,13,5,10
0,13,6,5
0,13,8,5
0,13,9,5
0,13,11,10
0,13,12,5
0,13,13,5
0,13,15,5
0,14,0,5
0,14,3,5
0,14,6,5
0,14,7,5
0,14,8,5
0,14,9,5
0,14,10,5
0,14,12,5
0,14,13,5
0,14,15,30
0,14,19,10
0,15,5,5
0,15,8,5
0,15,11,5
0,15,14,10
0,15,15,5
0,15,17,5
0,16,3,10
0,16,5,5
0,16,6,10
0,16,7,5
0,16,10,10
0,16,17,5
0,16,18,10
0,16,19,5
0,17,0,10
0,17,2,5
0,17,3,30
0,17,5,5
0,17,6,5
0,17,7,5
0,17,11,5
0,17,12,10
0,17,13,5
0,17,15,5
0,17,18,30
0,18,7,5
0,18,9,5
0,18,11,5
0,18,14,5
0,18,15,10
0,18,16,10
0,18,18,5
0,18,19,10
