machine,id_job0,id_job1,time
0,0,3,5
0,0,7,5
0,0,9,10
0,0,10,10
0,0,12,5
0,0,16,10
0,0,17,5
0,1,0,10
0,1,4,5
0,1,7,5
0,1,9,5
0,1,12,30
0,1,14,10
0,1,16,5
0,1,17,5
0,1,18,5
0,1,19,5
0,2,1,5
0,2,2,5
0,2,6,5
0,2,9,5
0,2,10,5
0,2,12,5
0,2,13,5
0,2,14,5
0,2,15,5
0,2,16,5
0,3,1,5
0,3,3,5
0,3,5,30
0,3,6,5
0,3,9,5
0,3,11,5
0,3,12,5
0,3,16,10
0,3,18,10
0,4,0,10
0,4,2,10
0,4,3,10
0,4,13,10
0,4,17,5
0,4,18,5
0,5,1,5
0,5,4,5
0,5,5,5
0,5,6,5
0,5,9,10
0,5,12,30
0,5,13,30
0,5,14,5
0,5,15,5
0,5,16,10
0,5,17,5
0,5,18,5
0,6,1,5
0,6,6,5
0,6,9,10
0,6,12,5
0,6,13,10
0,6,16,5
0,6,19,10
0,7,1,5
0,7,2,30
0,7,3,5
0,7,4,5
0,7,6,10
0,7,9,5
0,7,12,10
0,7,17,10
0,7,19,5
0,9,3,5
0,9,7,10
0,9,9,5
0,9,10,5
0,9,12,30
0,9,14,5
0,9,19,5
0,10,0,5
0,10,1,10
0,10,2,5
0,10,3,10
0,10,5,5
0,10,6,5
0,10,7,10
0,10,9,5
0,10,10,5
0,10,11,10
0,10,12,5
0,10,13,5
0,10,14,5
0,10,16,10
0,10,17,5
0,10,19,10
0,11,1,5
0,11,2,5
0,11,3,5
0,11,5,5
0,11,10,5
0,11,19,10
0,12,1,10
0,12,2,30
0,12,3,10
0,12,4,5
0,12,6,5
0,12,7,10
0,12,9,5
0,12,14,5
0,12,15,5
0,12,16,5
0,12,18,10
0,13,0,5
0,13,1,5
0,13,3,10
0,13,4,5
0,13,9,10
0,13,10,5
0,13,12,10
0,13,13,5
0,13,14,5
0,13,17,5
0,13,18,5
0,13,19,5
0,14,1,5
0,14,2,5
0,14,4,10
0,14,7,10
0,14,10,10
0,14,12,10
0,14,13,5
0,14,16,5
0,14,18,5
0,15,1,10
0,15,2,5
0,15,6,5
0,15,7,10
0,15,9,5
0,15,10,10
0,15,12,30
0,15,13,10
0,15,16,5
0,15,17,30
0,15,18,5
0,15,19,5
0,16,1,10
0,16,3,5
0,16,5,5
0,16,7,10
0,16,9,5
0,16,10,5
0,16,12,10
0,16,15,5
0,16,16,5
0,16,17,10
0,16,18,10
0,17,4,5
0,17,5,10
0,17,6,10
0,17,7,5
0,17,9,5
0,17,11,10
0,17,12,10
0,17,14,10
0,17,15,10
0,17,16,5
0,17,19,10
0,18,0,5
0,18,2,5
0,18,5,10
0,18,7,10
0,18,9,10
0,18,10,5
0,18,13,5
0,18,14,30
0,18,15,30
0,18,16,5
0,18,17,10
0,18,18,5
0,19,1,5
0,19,2,5
0,19,6,5
0,19,12,5
0,19,14,5
0,19,16,5
0,19,18,10
1,0,0,5
1,0,3,5
1,0,4,10
1,0,5,5
1,0,7,5
1,0,9,10
1,0,12,5
1,0,16,10
1,1,0,10
1,1,3,10
1,1,6,10
1,1,10,10
1,1,13,10
1,1,16,10
1,1,17,5
1,1,19,10
1,2,0,5
1,2,4,5
1,2,6,30
1,2,8,5
1,2,9,10
1,2,12,10
1,2,13,10
1,2,14,5
1,2,15,5
1,2,16,5
1,2,18,5
1,3,2,5
1,3,3,10
1,3,6,10
1,3,7,5
1,3,8,5
1,3,12,5
1,3,14,5
1,3,18,10
1,4,2,5
1,4,3,30
1,4,4,5
1,4,9,5
1,4,10,10
1,4,12,5
1,4,13,5
1,4,14,10
1,4,16,5
1,4,18,5
1,4,19,10
1,5,4,5
1,5,7,5
1,5,8,10
1,5,9,5
1,5,10,5
1,5,12,5
1,5,13,10
1,5,14,5
1,5,17,30
1,5,18,10
1,5,19,10
1,6,1,5
1,6,6,5
1,6,7,10
1,6,8,10
1,6,10,5
1,6,13,10
1,6,16,30
1,6,17,10
1,6,18,5
1,7,2,10
1,7,3,5
1,7,8,5
1,7,9,5
1,7,12,5
1,8,3,5
1,8,4,5
1,8,5,5
1,8,6,10
1,8,7,10
1,8,8,5
1,8,9,10
1,8,13,30
1,8,15,5
1,8,17,10
1,9,1,10
1,9,2,10
1,9,3,5
1,9,4,5
1,9,12,5
1,9,13,5
1,9,14,10
1,9,15,5
1,9,16,5
1,9,17,5
1,9,18,5
1,10,0,30
1,10,1,5
1,10,2,10
1,10,3,5
1,10,7,5
1,10,14,30
1,10,17,5
1,12,0,5
1,12,4,5
1,12,5,5
1,12,6,5
1,12,8,10
1,12,9,5
1,12,10,10
1,12,12,30
1,12,16,5
1,12,17,5
1,12,18,5
1,13,1,30
1,13,2,10
1,13,3,5
1,13,5,5
1,13,8,5
1,13,12,5
1,13,14,5
1,13,15,5
1,13,16,5
1,13,18,10
1,13,19,5
1,14,1,5
1,14,2,10
1,14,4,10
1,14,5,5
1,14,6,5
1,14,8,5
1,14,9,5
1,14,10,10
1,14,12,5
1,14,15,5
1,14,16,5
1,14,17,10
1,14,19,5
1,15,0,5
1,15,1,5
1,15,4,5
1,15,5,5
1,15,6,5
1,15,7,10
1,15,9,5
1,15,13,5
1,15,14,5
1,15,15,10
1,15,18,5
1,16,0,5
1,16,1,5
1,16,5,30
1,16,6,5
1,16,10,10
1,16,12,5
1,16,16,10
1,16,17,10
1,16,19,5
1,17,0,10
1,17,1,5
1,17,2,10
1,17,3,5
1,17,4,10
1,17,5,5
1,17,6,5
1,17,7,5
1,17,8,10
1,17,9,10
1,17,12,10
1,17,13,5
1,17,16,5
1,17,19,5
1,18,1,10
1,18,3,5
1,18,4,5
1,18,5,10
1,18,6,10
1,18,16,5
1,18,17,10
1,18,18,5
1,19,0,5
1,19,1,5
1,19,3,5
1,19,4,5
1,19,7,5
1,19,8,30
1,19,10,10
1,19,13,5
1,19,14,5
1,19,16,5
2,1,5,5
2,1,6,30
2,1,7,30
2,1,12,5
2,1,14,5
2,1,15,5
2,1,16,5
2,1,18,30
2,3,3,10
2,3,9,5
2,3,15,5
2,3,19,5
2,4,1,10
2,4,4,5
2,4,5,10
2,4,6,30
2,4,8,5
2,4,9,5
2,4,10,10
2,4,12,10
2,4,14,30
2,4,18,10
2,5,4,10
2,5,5,5
2,5,8,30
2,5,10,5
2,5,12,5
2,5,15,5
2,5,18,5
2,5,19,5
2,6,1,5
2,6,3,10
2,6,4,5
2,6,6,10
2,6,9,5
2,6,14,5
2,6,15,30
2,6,16,10
2,6,19,5
2,7,1,10
2,7,3,10
2,7,4,5
2,7,5,10
2,7,6,5
2,7,7,5
2,7,8,5
2,7,9,10
2,7,14,10
2,7,19,30
2,8,6,5
2,8,10,5
2,8,15,5
2,8,16,5
2,8,18,5
2,8,19,5
2,9,1,5
2,9,6,30
2,9,10,10
2,9,12,5
2,9,15,5
2,9,19,5
2,10,1,30
2,10,5,5
2,10,7,10
2,10,10,10
2,10,12,5
2,10,15,10
2,10,16,5
2,12,7,30
2,12,8,5
2,12,10,10
2,12,15,5
2,12,16,5
2,12,18,5
2,14,1,10
2,14,3,5
2,14,4,5
2,14,5,10
2,14,8,5
2,14,14,5
2,14,15,5
2,14,18,5
2,14,19,10
2,15,4,30
2,15,5,5
2,15,7,5
2,15,8,5
2,15,9,5
2,15,12,5
2,15,18,10
2,15,19,5
2,16,4,5
2,16,8,10
2,16,9,5
2,16,16,5
2,18,3,30
2,18,4,5
2,18,6,10
2,18,8,30
2,18,9,5
2,18,15,5
2,18,18,5
2,18,19,5
2,19,6,30
2,19,8,30
2,19,14,10
2,19,15,10
3,0,1,5
3,0,6,10
3,0,7,10
3,0,9,5
3,0,10,5
3,0,11,30
3,0,14,5
3,0,15,30
3,0,16,10
3,0,18,10
3,1,1,5
3,1,5,5
3,1,6,5
3,1,9,30
3,1,10,5
3,1,14,5
3,1,17,5
3,1,19,5
3,5,0,5
3,5,1,10
3,5,5,5
3,5,6,5
3,5,9,5
3,5,10,5
3,5,11,5
3,5,13,10
3,5,14,5
3,5,16,5
3,5,18,5
3,6,0,5
3,6,5,5
3,6,6,5
3,6,10,5
3,6,16,5
3,6,18,30
3,7,0,5
3,7,5,5
3,7,6,10
3,7,7,5
3,7,8,10
3,7,10,5
3,7,11,10
3,7,14,5
3,7,15,10
3,7,18,5
3,7,19,5
3,8,5,10
3,8,8,10
3,8,9,5
3,8,13,5
3,8,15,5
3,8,17,10
3,8,18,5
3,8,19,10
3,9,1,10
3,9,8,10
3,9,13,10
3,9,15,10
3,9,16,30
3,9,17,5
3,9,18,5
3,9,19,5
3,10,1,5
3,10,5,30
3,10,7,5
3,10,8,10
3,10,10,30
3,10,11,5
3,10,14,5
3,10,15,10
3,10,19,5
3,11,0,5
3,11,1,30
3,11,5,30
3,11,6,30
3,11,7,5
3,11,11,5
3,11,13,10
3,11,15,5
3,11,17,10
3,11,18,5
3,13,0,5
3,13,10,5
3,13,11,30
3,13,16,5
3,13,19,10
3,14,0,5
3,14,5,10
3,14,8,5
3,14,11,10
3,14,13,5
3,14,14,5
3,14,15,10
3,14,18,10
3,15,1,5
3,15,5,30
3,15,7,10
