machine,id_job0,id_job1,time
0,0,2,30
0,0,4,5
0,0,8,10
0,0,11,5
0,0,12,10
0,0,13,5
0,0,16,5
0,0,17,10
0,0,19,5
0,0,22,10
0,0,23,5
0,0,24,5
0,0,25,5
0,0,28,10
0,0,32,5
0,0,33,30
0,0,34,10
0,0,36,10
0,0,39,5
0,0,41,5
0,0,42,5
0,0,46,5
0,0,48,5
0,1,0,5
0,1,4,10
0,1,12,10
0,1,13,5
0,1,15,5
0,1,16,5
0,1,18,30
0,1,19,10
0,1,20,5
0,1,21,5
0,1,23,10
0,1,25,5
0,1,26,10
0,1,27,10
0,1,28,10
0,1,30,10
0,1,33,5
0,1,34,5
0,1,36,5
0,1,41,10
0,1,42,5
0,1,44,5
0,1,45,10
0,1,47,5
0,2,1,5
0,2,5,10
0,2,6,10
0,2,9,30
0,2,10,5
0,2,11,10
0,2,13,10
0,2,17,10
0,2,21,30
0,2,22,5
0,2,23,5
0,2,26,5
0,2,28,5
0,2,32,5
0,2,33,5
0,2,34,5
0,2,36,10
0,2,41,10
0,2,45,5
0,2,46,5
0,3,0,5
0,3,1,5
0,3,2,5
0,3,4,5
0,3,5,30
0,3,6,5
0,3,10,5
0,3,12,30
0,3,15,5
0,3,16,10
0,3,18,30
0,3,20,5
0,3,21,5
0,3,23,5
0,3,24,5
0,3,26,10
0,3,27,5
0,3,30,5
0,3,32,30
0,3,35,5
0,3,36,5
0,3,38,5
0,3,41,5
0,3,43,10
0,3,44,5
0,3,45,5
0,3,47,30
0,3,49,30
0,4,2,5
0,4,4,30
0,4,5,10
0,4,6,5
0,4,7,10
0,4,8,5
0,4,9,5
0,4,10,5
0,4,12,30
0,4,13,5
0,4,15,5
0,4,16,10
0,4,17,5
0,4,23,10
0,4,25,10
0,4,26,10
0,4,28,5
0,4,32,5
0,4,34,10
0,4,37,10
0,4,39,10
0,4,43,5
0,4,44,5
0,4,45,5
0,4,46,10
0,4,48,30
0,4,49,5
0,5,3,5
0,5,4,10
0,5,6,10
0,5,8,5
0,5,9,5
0,5,10,10
0,5,11,5
0,5,12,5
0,5,13,10
0,5,14,5
0,5,15,5
0,5,18,5
0,5,20,5
0,5,21,30
0,5,22,30
0,5,26,5
0,5,27,5
0,5,32,30
0,5,38,10
0,5,44,5
0,5,45,5
0,5,46,5
0,5,49,5
0,6,0,10
0,6,3,10
0,6,5,5
0,6,10,10
0,6,13,30
0,6,15,10
0,6,18,10
0,6,20,5
0,6,21,5
0,6,23,5
0,6,24,5
0,6,25,30
0,6,26,10
0,6,30,5
0,6,34,5
0,6,35,5
0,6,36,10
0,6,42,5
0,6,45,5
0,6,46,5
0,6,47,5
0,7,3,5
0,7,4,10
0,7,5,5
0,7,8,5
0,7,9,5
0,7,14,5
0,7,15,5
0,7,17,5
0,7,19,5
0,7,21,5
0,7,23,10
0,7,26,5
0,7,28,10
0,7,33,5
0,7,35,30
0,7,38,10
0,7,39,30
0,7,41,10
0,7,42,5
0,7,43,5
0,7,45,10
0,7,48,5
0,7,49,5
0,8,0,5
0,8,1,5
0,8,4,5
0,8,9,5
0,8,11,5
0,8,12,5
0,8,14,10
0,8,15,10
0,8,17,5
0,8,18,30
0,8,20,30
0,8,21,5
0,8,24,5
0,8,27,30
0,8,28,5
0,8,30,10
0,8,33,10
0,8,35,10
0,8,36,10
0,8,37,10
0,8,38,10
0,8,39,10
0,8,41,5
0,8,42,5
0,8,44,5
0,8,47,10
0,8,48,5
0,8,49,10
0,9,2,30
0,9,4,5
0,9,5,10
0,9,6,10
0,9,8,10
0,9,10,5
0,9,11,10
0,9,15,5
0,9,17,5
0,9,18,10
0,9,19,5
0,9,21,10
0,9,22,30
0,9,23,5
0,9,24,5
0,9,25,5
0,9,30,10
0,9,32,5
0,9,33,10
0,9,34,5
0,9,35,5
0,9,36,5
0,9,38,5
0,9,39,5
0,9,42,5
0,9,46,5
0,9,48,5
0,10,1,5
0,10,4,5
0,10,5,5
0,10,6,5
0,10,8,5
0,10,13,30
0,10,14,10
0,10,16,30
0,10,19,5
0,10,20,5
0,10,22,5
0,10,24,10
0,10,25,5
0,10,27,5
0,10,35,10
0,10,38,5
0,10,39,10
0,10,46,5
0,10,48,5
0,11,0,5
0,11,1,10
0,11,2,10
0,11,3,10
0,11,5,10
0,11,6,30
0,11,7,5
0,11,8,30
0,11,11,10
0,11,13,5
0,11,14,10
0,11,15,5
0,11,16,10
0,11,18,10
0,11,21,5
0,11,26,30
0,11,27,10
0,11,33,5
0,11,35,10
0,11,42,5
0,11,46,5
0,11,47,30
0,11,48,5
0,11,49,30
0,12,0,10
0,12,3,10
0,12,7,5
0,12,8,10
0,12,10,5
0,12,13,5
0,12,15,10
0,12,17,5
0,12,19,5
0,12,20,5
0,12,21,30
0,12,22,5
0,12,23,5
0,12,24,10
0,12,25,5
0,12,27,5
0,12,30,5
0,12,32,5
0,12,33,10
0,12,34,5
0,12,35,5
0,12,38,10
0,12,39,10
0,12,43,10
0,12,44,30
0,13,0,5
0,13,1,30
0,13,3,5
0,13,6,10
0,13,7,10
0,13,9,5
0,13,10,5
0,13,12,10
0,13,13,30
0,13,17,10
0,13,19,5
0,13,20,10
0,13,21,5
0,13,22,5
0,13,23,10
0,13,25,5
0,13,26,10
0,13,28,30
0,13,32,30
0,13,33,5
0,13,36,5
0,13,37,5
0,13,43,5
0,13,44,5
0,13,45,5
0,13,47,5
0,13,49,5
0,14,0,5
0,14,9,10
0,14,11,10
0,14,14,10
0,14,19,5
0,14,20,5
0,14,21,5
0,14,22,10
0,14,23,5
0,14,26,10
0,14,35,30
0,14,37,10
0,14,42,5
0,14,43,10
0,14,46,5
0,14,47,5
0,14,48,5
0,15,1,5
0,15,2,10
0,15,4,5
0,15,5,5
0,15,8,10
0,15,9,5
0,15,11,10
0,15,12,10
0,15,14,10
0,15,16,10
0,15,18,5
0,15,20,5
0,15,21,30
0,15,24,5
0,15,25,10
0,15,27,5
0,15,30,10
0,15,33,5
0,15,37,30
0,15,41,30
0,15,44,5
0,15,45,5
0,15,48,5
0,15,49,10
0,16,0,30
0,16,2,10
0,16,6,10
0,16,8,5
0,16,11,10
0,16,14,10
0,16,17,5
0,16,18,5
0,16,19,10
0,16,22,10
0,16,23,5
0,16,24,5
0,16,25,5
0,16,27,5
0,16,37,5
0,16,38,10
0,16,39,10
0,16,41,10
0,16,42,10
0,16,43,5
0,16,44,5
0,17,2,5
0,17,9,10
0,17,10,10
0,17,11,10
0,17,14,10
0,17,19,5
0,17,21,10
0,17,24,10
0,17,25,10
0,17,26,5
0,17,34,10
0,17,35,5
0,17,36,5
0,17,37,5
0,17,38,5
0,17,39,10
0,17,42,10
0,17,43,5
0,17,44,5
0,17,45,10
0,17,47,5
0,17,48,10
0,18,0,30
0,18,1,5
0,18,2,5
0,18,7,30
0,18,12,10
0,18,15,10
0,18,17,5
0,18,19,5
0,18,21,5
0,18,22,5
0,18,25,10
0,18,26,5
0,18,28,5
0,18,32,5
0,18,33,5
0,18,34,30
0,18,35,10
0,18,41,5
0,18,42,10
0,18,45,5
0,19,1,5
0,19,3,10
0,19,8,5
0,19,9,10
0,19,12,10
0,19,13,10
0,19,14,10
0,19,15,10
0,19,16,5
0,19,18,10
0,19,20,10
0,19,23,5
0,19,25,10
0,19,26,5
0,19,27,5
0,19,28,5
0,19,32,10
0,19,33,5
0,19,34,5
0,19,37,5
0,19,38,5
0,19,41,5
0,19,44,5
0,19,46,10
0,19,49,5
0,20,1,5
0,20,5,5
0,20,7,5
0,20,8,5
0,20,10,10
0,20,18,10
0,20,21,10
0,20,22,5
0,20,23,5
0,20,25,10
0,20,27,5
0,20,28,5
0,20,32,5
0,20,36,5
0,20,37,5
0,20,38,5
0,20,39,5
0,20,41,5
0,20,42,5
0,20,44,5
0,20,49,5
0,21,2,5
0,21,4,5
0,21,5,10
0,21,6,5
0,21,7,5
0,21,10,5
0,21,11,30
0,21,12,5
0,21,14,30
0,21,17,30
0,21,20,5
0,21,21,5
0,21,22,30
0,21,23,30
0,21,25,5
