machine,id_job0,id_job1,time
0,0,0,10
0,0,3,5
0,0,5,10
0,0,6,10
0,0,8,30
0,0,9,5
0,0,10,10
0,0,12,5
0,0,15,10
0,0,16,5
0,0,18,30
0,0,19,5
0,1,0,5
0,1,1,10
0,1,5,5
0,1,6,5
0,1,7,5
0,1,10,10
0,1,14,5
0,1,16,10
0,1,18,5
0,2,1,5
0,2,3,10
0,2,5,10
0,2,6,10
0,2,7,5
0,2,9,10
0,2,10,10
0,2,11,5
0,2,12,5
0,2,14,10
0,2,15,5
0,2,16,5
0,3,4,30
0,3,5,5
0,3,7,10
0,3,8,5
0,3,9,5
0,3,10,5
0,3,12,10
0,3,13,5
0,3,14,5
0,3,16,10
0,3,17,10
0,3,19,30
0,4,1,5
0,4,2,5
0,4,5,5
0,4,6,5
0,4,9,5
0,4,11,5
0,4,13,5
0,4,17,10
0,4,19,10
0,5,1,10
0,5,2,5
0,5,4,10
0,5,7,5
0,5,8,5
0,5,12,5
0,5,14,10
0,5,17,5
0,6,2,10
0,6,5,30
0,6,8,5
0,6,9,5
0,6,14,10
0,6,16,5
0,6,17,10
0,6,19,5
0,7,2,10
0,7,3,5
0,7,5,5
0,7,6,5
0,7,7,10
0,7,10,10
0,7,11,5
0,7,16,10
0,7,17,5
0,7,18,5
0,8,0,30
0,8,3,10
0,8,4,5
0,8,5,5
0,8,7,5
0,8,8,5
0,8,11,5
0,8,13,5
0,8,14,10
0,8,16,10
0,8,17,10
0,8,18,5
0,9,0,5
0,9,2,10
0,9,3,5
0,9,5,5
0,9,6,5
0,9,7,5
0,9,9,5
0,9,14,5
0,9,16,10
0,9,18,5
0,10,3,5
0,10,4,30
0,10,5,10
0,10,6,5
0,10,9,10
0,10,10,10
0,10,16,5
0,10,18,30
0,11,1,30
0,11,5,5
0,11,7,5
0,11,8,30
0,11,10,5
0,11,11,5
0,11,13,5
0,11,15,10
0,11,16,10
0,11,17,5
0,11,18,10
0,11,19,5
0,12,0,5
0,12,1,10
0,12,2,5
0,12,4,10
0,12,5,5
0,12,9,5
0,12,10,10
0,12,11,5
0,12,15,5
0,12,16,5
0,12,17,5
0,13,2,30
0,13,3,10
0,13,6,5
0,13,7,5
0,13,9,30
0,13,12,10
0,13,13,5
0,13,16,30
0,13,18,30
0,14,0,10
0,14,1,30
0,14,2,5
0,14,4,10
0,14,5,10
0,14,6,5
0,14,8,10
0,14,10,5
0,14,12,5
0,14,13,5
0,14,14,5
0,14,15,10
0,14,17,10
0,14,19,10
0,15,4,10
0,15,5,5
0,15,7,5
0,15,9,5
0,15,14,10
0,15,15,5
0,15,16,10
0,15,19,10
0,16,5,5
0,16,6,5
0,16,8,5
0,16,11,5
0,16,13,5
0,16,18,10
0,17,1,10
0,17,3,5
0,17,4,5
0,17,5,10
0,17,6,5
0,17,7,5
0,17,8,5
0,17,9,5
0,17,12,5
0,17,13,5
0,17,15,30
0,17,16,5
0,17,18,5
0,17,19,5
0,18,1,5
0,18,2,10
0,18,4,5
0,18,5,10
0,18,6,5
0,18,8,5
0,18,11,5
0,18,19,5
0,19,1,10
0,19,2,30
0,19,3,30
0,19,4,5
0,19,8,10
0,19,10,10
0,19,14,10
0,19,17,5
0,19,18,10
0,19,19,10
1,0,1,10
1,0,3,5
1,0,4,10
1,0,5,5
1,0,8,5
1,0,16,5
1,1,3,5
1,1,4,10
1,1,5,10
1,1,11,10
1,3,0,5
1,3,1,5
1,3,3,10
1,3,6,10
1,3,15,5
1,4,1,5
1,4,4,10
1,4,6,5
1,4,8,5
1,4,15,5
1,5,1,5
1,5,3,10
1,5,4,30
1,5,6,10
1,5,8,5
1,5,16,5
1,6,0,5
1,6,3,5
1,6,4,5
1,6,12,5
1,8,0,5
1,8,3,10
1,8,4,5
1,8,5,30
1,8,6,5
1,8,15,30
1,8,16,10
1,8,18,10
1,10,0,5
1,10,6,5
1,10,8,5
1,10,10,5
1,10,11,30
1,10,12,5
1,11,0,5
1,11,1,5
1,11,3,10
1,11,8,5
1,11,10,10
1,11,12,5
1,11,15,5
1,11,18,5
1,12,3,5
1,12,4,5
1,12,5,5
1,12,12,10
1,12,18,5
1,15,3,5
1,15,8,5
1,15,15,5
1,15,16,5
1,15,18,5
1,16,0,10
1,16,4,5
1,16,11,5
1,16,12,10
1,16,16,10
1,16,18,10
1,18,8,10
1,18,15,5
1,18,18,30
2,0,0,5
2,0,2,5
2,0,3,5
2,0,6,10
2,0,11,5
2,0,12,10
2,0,15,10
2,0,16,10
2,0,18,5
2,1,0,5
2,1,1,10
2,1,4,5
2,1,5,5
2,1,11,5
2,1,12,5
2,1,13,5
2,1,18,5
2,1,19,30
2,2,1,5
2,2,2,5
2,2,4,5
2,2,5,5
2,2,6,10
2,2,8,5
2,2,9,5
2,2,10,10
2,2,11,5
2,2,13,30
2,2,14,30
2,2,15,5
2,2,17,5
2,3,0,10
2,3,3,10
2,3,5,10
2,3,10,10
2,3,12,5
2,3,13,10
2,3,15,5
2,3,17,5
2,3,19,30
2,4,0,5
2,4,1,5
2,4,2,5
2,4,5,5
2,4,6,5
2,4,8,10
2,4,10,30
2,4,13,30
2,4,14,5
2,4,15,10
2,4,18,5
2,4,19,5
2,5,1,5
2,5,3,5
2,5,4,10
2,5,5,5
2,5,6,30
2,5,7,5
2,5,8,5
2,5,12,5
2,5,14,5
2,5,15,5
2,5,16,5
2,5,19,10
2,6,3,10
2,6,4,30
2,6,6,5
2,6,7,10
2,6,8,5
2,6,11,5
2,6,14,5
2,6,16,5
2,6,18,5
2,6,19,5
2,7,4,5
2,7,5,5
2,7,8,5
2,7,9,10
2,7,12,30
2,7,13,30
2,7,14,10
2,7,15,5
2,7,16,5
2,7,17,30
2,7,19,5
2,8,0,5
2,8,3,5
2,8,5,30
2,8,6,5
2,8,17,30
2,9,1,10
2,9,3,10
2,9,5,10
2,9,6,5
2,9,10,5
2,9,11,5
2,9,12,5
2,9,16,10
2,9,19,10
2,10,6,5
2,10,9,5
2,10,12,10
2,10,13,5
2,10,16,5
2,10,19,5
2,11,1,5
2,11,2,5
2,11,3,10
2,11,5,10
2,11,6,5
2,11,7,30
2,11,8,5
2,11,9,5
2,11,14,5
2,11,15,10
2,11,16,5
2,11,17,5
2,12,0,5
2,12,1,10
2,12,2,10
2,12,5,5
2,12,9,10
2,12,10,10
2,12,11,5
2,12,12,5
2,12,13,5
2,12,14,30
2,12,15,5
2,12,16,10
2,12,17,5
2,12,18,30
2,12,19,5
2,13,1,10
2,13,4,5
2,13,6,5
2,13,8,5
2,13,9,10
2,13,11,10
2,13,12,30
2,13,13,5
2,13,14,5
2,13,16,5
2,13,19,10
2,14,0,10
2,14,3,5
2,14,4,5
2,14,5,10
2,14,7,10
2,14,9,5
2,14,13,5
2,14,14,10
2,14,17,10
2,14,18,5
2,14,19,5
2,15,0,10
2,15,1,5
2,15,2,10
2,15,5,5
2,15,6,5
2,15,10,10
2,15,14,5
2,15,19,5
2,16,0,10
2,16,3,5
2,16,4,30
2,16,5,5
2,16,6,5
2,16,9,5
2,16,10,30
2,16,11,5
2,16,15,30
2,16,16,10
2,16,17,10
2,16,19,5
2,17,2,10
2,17,3,5
2,17,5,5
2,17,8,5
2,17,9,5
2,17,11,10
2,17,12,10
2,17,14,10
2,17,16,10
2,18,0,10
2,18,2,5
2,18,3,5
2,18,4,5
2,18,10,10
2,18,11,10
2,18,14,5
2,18,19,10
2,19,1,10
2,19,5,10
2,19,6,10
2,19,7,5
2,19,8,10
2,19,12,10
2,19,13,5
2,19,14,5
2,19,15,10
3,0,3,10
3,0,5,5
3,0,6,5
3,0,7,5
3,0,9,5
3,0,10,5
3,0,12,30
3,0,13,10
3,0,15,5
3,0,16,5
3,1,0,5
3,1,4,5
3,1,5,30
3,1,6,10
3,1,12,5
3,1,13,5
3,1,14,5
3,1,16,5
3,1,17,5
3,3,5,10
3,3,8,10
3,3,9,10
3,3,10,5
3,3,15,5
3,3,17,30
3,3,19,10
3,4,0,10
3,4,1,10
3,4,6,5
3,4,8,5
3,4,9,10
3,4,10,5
3,4,13,10
3,4,19,5
3,5,1,5
3,5,3,10
3,5,4,5
3,5,6,10
3,5,8,10
