machine,id_job0,id_job1,time
0,0,0,5
0,0,1,30
0,0,2,10
0,0,3,30
0,0,4,5
0,0,6,10
0,0,8,10
0,0,11,5
0,0,13,5
0,0,14,5
0,0,15,5
0,0,16,30
0,0,18,5
0,0,19,5
0,0,22,5
0,0,23,10
0,0,24,10
0,0,26,10
0,0,29,5
0,0,33,5
0,0,41,5
0,0,42,5
0,0,43,10
0,0,45,5
0,0,49,5
0,1,0,10
0,1,1,30
0,1,4,10
0,1,6,10
0,1,7,5
0,1,8,5
0,1,9,5
0,1,13,10
0,1,15,5
0,1,16,5
0,1,17,5
0,1,18,10
0,1,19,10
0,1,23,10
0,1,25,10
0,1,27,5
0,1,29,5
0,1,33,5
0,1,36,5
0,1,37,5
0,1,43,10
0,1,45,5
0,1,46,5
0,1,48,10
0,1,49,10
0,2,0,10
0,2,2,10
0,2,3,5
0,2,4,10
0,2,5,5
0,2,10,30
0,2,13,5
0,2,14,10
0,2,18,10
0,2,21,5
0,2,22,30
0,2,25,5
0,2,29,5
0,2,33,30
0,2,35,5
0,2,36,5
0,2,37,5
0,2,38,10
0,2,41,10
0,2,42,5
0,2,43,5
0,2,45,5
0,2,46,10
0,2,47,10
0,2,48,5
0,3,0,5
0,3,1,30
0,3,3,5
0,3,5,10
0,3,6,10
0,3,7,30
0,3,8,5
0,3,10,10
0,3,11,10
0,3,12,5
0,3,15,30
0,3,16,5
0,3,18,10
0,3,21,5
0,3,22,5
0,3,23,10
0,3,26,5
0,3,27,5
0,3,29,5
0,3,31,10
0,3,33,5
0,3,36,10
0,3,38,10
0,3,45,5
0,3,48,10
0,4,1,5
0,4,2,10
0,4,4,5
0,4,5,30
0,4,12,5
0,4,13,5
0,4,19,5
0,4,21,5
0,4,24,5
0,4,25,10
0,4,27,10
0,4,31,5
0,4,36,5
0,4,38,10
0,4,42,10
0,4,43,5
0,4,49,5
0,5,1,10
0,5,2,5
0,5,3,10
0,5,4,30
0,5,10,10
0,5,15,5
0,5,18,5
0,5,19,5
0,5,23,5
0,5,25,30
0,5,27,5
0,5,32,5
0,5,33,30
0,5,36,10
0,5,37,10
0,5,38,5
0,5,41,5
0,5,42,10
0,5,43,10
0,5,46,5
0,5,47,5
0,5,48,5
0,5,49,30
0,6,0,5
0,6,1,5
0,6,3,5
0,6,6,5
0,6,7,5
0,6,8,30
0,6,9,30
0,6,10,5
0,6,11,30
0,6,15,5
0,6,16,10
0,6,18,10
0,6,29,30
0,6,32,10
0,6,33,10
0,6,35,5
0,6,36,5
0,6,37,5
0,6,38,10
0,6,45,10
0,6,46,5
0,7,3,5
0,7,4,5
0,7,9,5
0,7,11,5
0,7,12,5
0,7,14,10
0,7,16,10
0,7,19,5
0,7,21,5
0,7,22,10
0,7,23,5
0,7,29,5
0,7,31,5
0,7,32,10
0,7,35,5
0,7,36,5
0,7,37,10
0,7,38,10
0,7,41,10
0,7,42,5
0,7,43,5
0,7,45,10
0,7,49,10
0,8,0,10
0,8,1,5
0,8,3,5
0,8,6,5
